2751,LI62_RS14125,LI63_RS06270,LI64_RS12135,LI65_RS12580,LI66_RS12305,SR65_RS23665,SR75_RS07465,SR76_RS21335,SR68_RS08465,SR69_RS09150
2752,LI62_RS14130,LI63_RS06265,LI64_RS12140,LI65_RS12575,LI66_RS12310,SR65_RS23670,SR75_RS07460,SR76_RS21340,SR68_RS08460,SR69_RS09145
2753,LI62_RS14135,LI63_RS06260,LI64_RS12145,LI65_RS12570,LI66_RS12315,SR75_RS07455,SR76_RS21345,SR68_RS08455,SR69_RS09140,
2754,LI62_RS14140,LI63_RS06255,LI64_RS12150,LI65_RS12565,LI66_RS12320,SR65_RS23675,SR75_RS07450,SR76_RS21350,SR68_RS08450,SR69_RS09135
2755,LI62_RS14145,LI63_RS06250,LI64_RS12155,LI65_RS12560,LI66_RS12325,SR65_RS23680,SR75_RS07445,SR76_RS21355,SR68_RS08445,SR69_RS09130
2756,LI62_RS14150,LI63_RS06245,LI64_RS12160,LI65_RS12555,LI66_RS12330,SR65_RS23685,SR75_RS07440,SR76_RS21360,SR68_RS08440,SR69_RS09125
2757,LI62_RS14155,LI63_RS06035,LI64_RS12165,LI65_RS12550,LI66_RS12335,SR65_RS23715,SR75_RS15145,SR76_RS21365,SR68_RS08230,SR69_RS07910
2758,LI62_RS14160,LI63_RS06030,LI64_RS12170,LI65_RS12545,LI66_RS12340,SR75_RS15150,SR76_RS21370,SR68_RS08225,SR69_RS07915,
2759,LI62_RS14165,LI63_RS06025,LI64_RS12175,LI65_RS12540,LI66_RS12345,SR65_RS23720,SR75_RS15155,SR76_RS21375,SR68_RS08220,SR69_RS07920
2760,LI62_RS14170,LI63_RS06020,LI64_RS12180,LI65_RS12535,LI66_RS12350,SR65_RS23725,SR75_RS15160,SR76_RS21380,SR68_RS08215,SR69_RS07925
2761,LI62_RS14175,LI63_RS06015,LI64_RS12185,LI65_RS12530,LI66_RS12355,SR65_RS23730,SR75_RS15165,SR76_RS21385,SR68_RS08210,SR69_RS07930
2762,LI62_RS14180,LI63_RS06010,LI64_RS12190,LI65_RS12525,LI66_RS12360,SR65_RS23735,SR75_RS15170,SR76_RS21390,SR68_RS08205,SR69_RS07935
2763,LI62_RS14185,LI63_RS06005,LI64_RS12195,LI65_RS12520,LI66_RS12365,SR65_RS23740,SR75_RS15175,SR76_RS21395,SR68_RS08200,SR69_RS07940
2764,LI62_RS14190,LI63_RS06000,LI64_RS12200,LI65_RS12515,LI66_RS12370,SR65_RS23745,SR75_RS15180,SR76_RS21400,SR68_RS08195,SR69_RS07945
2765,LI62_RS14195,LI63_RS05995,LI64_RS12205,LI65_RS12510,LI66_RS12375,SR65_RS23750,SR75_RS15185,SR76_RS21405,SR68_RS08190,SR69_RS07950
2766,LI62_RS14200,LI63_RS05990,LI64_RS12210,LI65_RS12505,LI66_RS12380,SR65_RS23755,SR75_RS15190,SR76_RS21410,SR68_RS08185,SR69_RS07955
2767,LI62_RS14205,LI63_RS05980,LI64_RS12215,LI65_RS12495,LI66_RS12390,SR65_RS23760,SR75_RS15200,SR76_RS21420,SR68_RS08175,SR69_RS07965
2768,LI62_RS14210,LI63_RS05975,LI64_RS12220,LI65_RS12490,LI66_RS12395,SR65_RS23765,SR75_RS15205,SR76_RS21425,SR68_RS08170,SR69_RS07970
2769,LI62_RS14215,LI63_RS05970,LI64_RS12225,LI65_RS12485,LI66_RS12400,SR65_RS23770,SR75_RS15210,SR76_RS21430,SR68_RS08165,SR69_RS07975
2770,LI62_RS14220,LI63_RS05965,LI64_RS12230,LI65_RS12480,LI66_RS12405,SR65_RS23775,SR75_RS15215,SR76_RS21435,SR68_RS08160,SR69_RS07980
2771,LI62_RS14225,LI63_RS05960,LI64_RS12235,LI65_RS12475,LI66_RS12410,SR65_RS23780,SR75_RS15220,SR76_RS21440,SR68_RS08155,SR69_RS07985
2772,LI62_RS14230,LI63_RS05955,LI64_RS12240,LI65_RS12470,LI66_RS12415,SR65_RS23785,SR75_RS15225,SR76_RS21445,SR68_RS08150,SR69_RS07990
2773,LI62_RS14235,LI63_RS05950,LI64_RS12245,LI65_RS12465,LI66_RS12420,SR65_RS23790,SR75_RS15230,SR76_RS21450,SR68_RS08145,SR69_RS07995
2774,LI62_RS14240,LI63_RS05945,LI64_RS12250,LI65_RS12460,LI66_RS12425,SR65_RS23795,SR75_RS15235,SR76_RS21455,SR68_RS08140,SR69_RS08000
2775,LI62_RS14245,LI63_RS05940,LI64_RS12255,LI65_RS12455,LI66_RS12430,SR65_RS23800,SR75_RS15240,SR76_RS21460,SR68_RS08135,SR69_RS08005
2776,LI62_RS14260,LI63_RS05925,LI64_RS12270,LI65_RS12440,LI66_RS12445,SR65_RS23825,SR75_RS15255,SR76_RS21470,SR68_RS08115,SR69_RS08020
2777,LI62_RS14265,LI63_RS05920,LI64_RS12275,LI65_RS12435,LI66_RS12450,SR65_RS23830,SR75_RS15260,SR76_RS21475,SR68_RS08110,SR69_RS08025
2778,LI62_RS14270,LI63_RS05915,LI64_RS12280,LI65_RS12430,LI66_RS12455,SR65_RS23835,SR75_RS15265,SR76_RS21480,SR68_RS08105,SR69_RS08030
2779,LI62_RS14275,LI63_RS05910,LI64_RS12285,LI65_RS12425,LI66_RS12460,SR65_RS23840,SR75_RS15270,SR68_RS08100,SR69_RS08035,
2780,LI62_RS14280,LI63_RS05905,LI64_RS12290,LI65_RS12420,LI66_RS12465,SR65_RS23845,SR75_RS15275,SR76_RS21490,SR68_RS08095,SR69_RS08040
2781,LI62_RS14285,LI63_RS05900,LI64_RS12295,LI65_RS12415,LI66_RS12470,SR65_RS23850,SR75_RS15280,SR76_RS21495,SR68_RS08090,SR69_RS08045
2782,LI62_RS14290,LI63_RS05895,LI64_RS12300,LI65_RS12410,LI66_RS12475,SR65_RS23855,SR75_RS15285,SR76_RS21500,SR68_RS08085,SR69_RS08050
2783,LI62_RS14295,LI63_RS05890,LI64_RS12305,LI65_RS12405,LI66_RS12480,SR65_RS23860,SR75_RS15290,SR76_RS21505,SR68_RS08080,SR69_RS08055
2784,LI62_RS14300,LI63_RS05885,LI64_RS12310,LI65_RS12400,LI66_RS12485,SR65_RS23865,SR75_RS15295,SR76_RS21510,SR68_RS08075,SR69_RS08060
2785,LI62_RS14305,LI63_RS05880,LI64_RS12315,LI65_RS12395,LI66_RS12490,SR65_RS23870,SR75_RS15300,SR76_RS21515,SR68_RS08070,SR69_RS08065
2786,LI62_RS14310,LI63_RS05875,LI64_RS12320,LI65_RS12390,LI66_RS12495,SR65_RS23875,SR75_RS15305,SR76_RS21520,SR68_RS08065,SR69_RS08070
2787,LI62_RS14315,LI63_RS05870,LI64_RS12325,LI65_RS12385,LI66_RS12500,SR65_RS23880,SR75_RS15310,SR76_RS21525,SR68_RS08060,SR69_RS08075
2788,LI62_RS14320,LI63_RS05865,LI64_RS12330,LI65_RS12380,LI66_RS12505,SR65_RS23885,SR75_RS15315,SR76_RS21530,SR68_RS08055,SR69_RS08080
2789,LI62_RS14325,LI63_RS05860,LI64_RS12335,LI65_RS12375,LI66_RS12510,SR65_RS23890,SR75_RS15320,SR76_RS21535,SR68_RS08050,SR69_RS08085
2790,LI62_RS14330,LI63_RS05855,LI64_RS12340,LI65_RS12370,LI66_RS12515,SR65_RS23895,SR75_RS15325,SR76_RS21540,SR68_RS08045,SR69_RS08090
2791,LI62_RS14335,LI63_RS05850,LI64_RS12345,LI65_RS12365,LI66_RS12520,SR65_RS23900,SR75_RS15330,SR76_RS21545,SR68_RS08040,SR69_RS08095
2792,LI62_RS14340,LI63_RS05845,LI64_RS12350,LI65_RS12360,LI66_RS12525,SR65_RS23905,SR75_RS15335,SR76_RS21550,SR68_RS08035,SR69_RS08100
2793,LI62_RS14345,LI63_RS05840,LI64_RS12355,LI65_RS12355,LI66_RS12530,SR65_RS23910,SR75_RS15340,SR76_RS21555,SR68_RS08030,SR69_RS08105
2794,LI62_RS14350,LI63_RS05835,LI64_RS12360,LI65_RS12350,LI66_RS12535,SR65_RS23915,SR75_RS15345,SR76_RS21560,SR68_RS08025,SR69_RS08110
2795,LI62_RS14355,LI63_RS05830,LI64_RS12365,LI65_RS12345,LI66_RS12540,SR65_RS23920,SR75_RS15350,SR76_RS21565,SR68_RS08020,SR69_RS08115
2796,LI62_RS14360,LI63_RS05825,LI64_RS12370,LI65_RS12340,LI66_RS12545,SR65_RS23925,SR75_RS15355,SR76_RS21570,SR68_RS08015,SR69_RS08120
2797,LI62_RS14365,LI63_RS05820,LI64_RS12375,LI65_RS12335,LI66_RS12550,SR65_RS23930,SR75_RS15360,SR76_RS21575,SR68_RS08010,SR69_RS08125
2798,LI62_RS14370,LI63_RS05815,LI64_RS12380,LI65_RS12330,LI66_RS12555,SR75_RS15365,SR76_RS21580,SR68_RS08005,SR69_RS08130,
2799,LI62_RS14375,LI63_RS05810,LI64_RS12385,LI65_RS12325,LI66_RS12560,SR65_RS23935,SR75_RS15370,SR76_RS21585,SR68_RS08000,SR69_RS08135
2800,LI62_RS14380,LI63_RS05805,LI64_RS12390,LI65_RS12320,LI66_RS12565,SR65_RS23940,SR75_RS15375,SR76_RS21590,SR68_RS07995,SR69_RS08140
2801,LI62_RS14385,LI63_RS05800,LI64_RS12395,LI65_RS12315,LI66_RS12570,SR65_RS23945,SR75_RS15380,SR76_RS21595,SR68_RS07990,SR69_RS08145
2802,LI62_RS14390,LI63_RS05795,LI64_RS12400,LI65_RS12310,LI66_RS12575,SR65_RS23950,SR75_RS15385,SR76_RS21600,SR68_RS07985,SR69_RS08150
2803,LI62_RS14395,LI63_RS05790,LI64_RS12405,LI65_RS12305,LI66_RS12580,SR65_RS23955,SR75_RS15390,SR76_RS21605,SR68_RS07980,SR69_RS08155
2804,LI62_RS14400,LI63_RS05785,LI64_RS12410,LI65_RS12300,LI66_RS12585,SR65_RS23960,SR75_RS15395,SR76_RS21610,SR68_RS07975,SR69_RS08160
2805,LI62_RS14405,LI63_RS05780,LI64_RS12415,LI65_RS12295,LI66_RS12590,SR65_RS23965,SR75_RS15400,SR76_RS21615,SR68_RS07970,SR69_RS08165
2806,LI62_RS14410,LI63_RS05775,LI64_RS12420,LI65_RS12290,LI66_RS12595,SR65_RS23970,SR75_RS15405,SR76_RS21620,SR68_RS07965,SR69_RS08170
2807,LI62_RS14415,LI63_RS05770,LI64_RS12425,LI65_RS12285,LI66_RS12600,SR65_RS23975,SR75_RS15410,SR76_RS21625,SR68_RS07960,SR69_RS08175
2808,LI62_RS14420,LI63_RS05765,LI64_RS12430,LI65_RS12280,LI66_RS12605,SR65_RS23980,SR75_RS15415,SR76_RS21630,SR68_RS07955,SR69_RS08180
2809,LI62_RS14425,LI63_RS05760,LI64_RS12435,LI65_RS12275,LI66_RS12610,SR65_RS23985,SR75_RS15420,SR76_RS21635,SR68_RS07950,SR69_RS08185
2810,LI62_RS14430,SR76_RS21640,,,,,,,,
2811,LI62_RS14435,SR76_RS21645,,,,,,,,
2812,LI62_RS14440,,,,,,,,,
2813,LI62_RS14445,,,,,,,,,
2814,LI62_RS14450,,,,,,,,,
2815,LI62_RS14455,,,,,,,,,
2816,LI62_RS14460,LI64_RS12485,LI65_RS12240,SR76_RS21650,,,,,,
2817,LI62_RS14465,LI63_RS05645,LI64_RS12490,LI65_RS12235,LI66_RS12725,SR65_RS24155,SR75_RS19075,SR76_RS21655,SR68_RS18895,SR69_RS17160
2818,LI62_RS14470,SR75_RS06300,SR76_RS21660,SR68_RS11475,SR69_RS15205,,,,,
2819,LI62_RS14475,LI63_RS05585,LI64_RS12525,LI66_RS12780,SR75_RS06310,SR76_RS21665,SR68_RS11485,SR69_RS15195,,
2820,LI62_RS14480,LI63_RS05580,LI64_RS12530,LI66_RS12785,SR75_RS06315,SR76_RS21670,SR68_RS11490,SR69_RS15190,,
2821,LI62_RS14485,LI63_RS05575,LI64_RS12535,LI65_RS12210,LI66_RS12790,SR65_RS24220,SR75_RS06320,SR76_RS21675,SR68_RS11495,SR69_RS15185
2822,LI62_RS14490,LI63_RS05570,LI64_RS12540,LI65_RS12205,LI66_RS12795,SR65_RS24225,SR75_RS06325,SR76_RS21680,SR68_RS11500,SR69_RS15180
2823,LI62_RS14495,LI63_RS05565,LI64_RS12545,LI65_RS12200,LI66_RS12800,SR65_RS24230,SR75_RS06330,SR76_RS21685,SR68_RS11505,SR69_RS15175
2824,LI62_RS14500,LI63_RS05560,LI64_RS12550,LI65_RS12195,LI66_RS12805,SR65_RS24235,SR75_RS06335,SR76_RS21690,SR68_RS11510,SR69_RS15170
2825,LI62_RS14505,LI63_RS05555,LI64_RS12555,LI65_RS12190,LI66_RS12810,SR65_RS24240,SR75_RS06340,SR76_RS21695,SR68_RS11515,SR69_RS15165
2826,LI62_RS14510,LI63_RS05550,LI64_RS12560,LI65_RS12185,LI66_RS12815,SR65_RS24245,SR75_RS06345,SR76_RS21700,SR68_RS11520,SR69_RS15160
2827,LI62_RS14515,LI63_RS05545,LI64_RS12565,LI65_RS12180,LI66_RS12820,SR65_RS24250,SR75_RS06350,SR76_RS21705,SR68_RS11525,SR69_RS15155
2828,LI62_RS14520,LI63_RS05540,LI64_RS12570,LI65_RS12175,LI66_RS12825,SR65_RS24255,SR75_RS06355,SR76_RS21710,SR68_RS11530,SR69_RS15150
2829,LI62_RS14525,LI63_RS05535,LI64_RS12575,LI65_RS12170,LI66_RS12830,SR65_RS24260,SR75_RS06360,SR76_RS21715,SR68_RS11535,SR69_RS15145
2830,LI62_RS14530,LI63_RS05530,LI65_RS12165,LI66_RS12835,SR75_RS06365,SR76_RS21720,SR68_RS11540,SR69_RS15140,,
2831,LI62_RS14535,LI63_RS05525,LI64_RS12585,LI65_RS12160,LI66_RS12845,SR75_RS06370,SR76_RS21725,SR68_RS11545,SR69_RS15135,
2832,LI62_RS14540,LI63_RS05520,LI64_RS12600,LI65_RS12155,LI66_RS12850,SR65_RS24275,SR75_RS06375,SR76_RS21730,SR68_RS11550,SR69_RS15130
2833,LI62_RS14545,LI63_RS05515,LI65_RS12150,LI66_RS12855,SR65_RS24280,SR75_RS06380,SR76_RS21735,SR68_RS11555,SR69_RS15125,
2834,LI62_RS14550,LI64_RS12595,SR76_RS21740,,,,,,,
2835,LI62_RS14555,LI63_RS05500,LI64_RS12605,LI65_RS12135,LI66_RS12870,SR65_RS24290,SR75_RS06395,SR76_RS21745,SR68_RS11570,SR69_RS15110
2836,LI62_RS14560,LI63_RS05495,LI64_RS12610,LI65_RS12130,LI66_RS12875,SR65_RS24295,SR75_RS06400,SR76_RS21750,SR68_RS11575,SR69_RS15105
2837,LI62_RS14565,LI63_RS05490,LI64_RS12615,LI65_RS12125,LI66_RS12880,SR65_RS24300,SR75_RS06405,SR76_RS21755,SR68_RS11580,SR69_RS15100
2838,LI62_RS14570,LI63_RS05485,LI64_RS12620,LI65_RS12120,LI66_RS12885,SR65_RS24305,SR75_RS06410,SR76_RS21760,SR68_RS11585,SR69_RS15095
2839,LI62_RS14575,LI63_RS05480,LI64_RS12625,LI65_RS12115,LI66_RS12890,SR65_RS24310,SR75_RS06415,SR76_RS21765,SR68_RS11590,SR69_RS15090
2840,LI62_RS14580,LI63_RS05475,LI64_RS12630,LI65_RS12110,LI66_RS12895,SR65_RS24315,SR75_RS06420,SR76_RS21770,SR68_RS11595,SR69_RS15085
2841,LI62_RS14585,LI63_RS05470,LI64_RS12635,LI65_RS12105,LI66_RS12900,SR65_RS24320,SR75_RS06425,SR76_RS21775,SR68_RS11600,SR69_RS15080
2842,LI62_RS14590,LI63_RS05465,LI64_RS12640,LI65_RS12100,LI66_RS12905,SR65_RS24325,SR75_RS06430,SR76_RS21780,SR68_RS11605,SR69_RS15075
2843,LI62_RS14595,LI63_RS05460,LI64_RS12645,LI65_RS12095,LI66_RS12910,SR65_RS24330,SR75_RS06435,SR76_RS21785,SR68_RS11610,SR69_RS15070
2844,LI62_RS14600,LI63_RS05455,LI64_RS12650,LI65_RS12090,LI66_RS12915,SR65_RS24355,SR75_RS06440,SR76_RS21790,SR68_RS11615,SR69_RS15065
2845,LI62_RS14605,LI63_RS05450,LI64_RS12655,LI65_RS12085,LI66_RS12920,SR65_RS24360,SR75_RS06445,SR76_RS21795,SR68_RS11620,SR69_RS15060
2846,LI62_RS14610,LI64_RS12660,LI65_RS12080,SR76_RS21800,,,,,,
2847,LI62_RS14615,LI63_RS05445,LI64_RS12665,LI65_RS12075,LI66_RS12925,SR65_RS24375,SR75_RS06450,SR76_RS21805,SR68_RS11625,SR69_RS15055
2848,LI62_RS14620,LI63_RS05440,LI64_RS12670,LI65_RS12070,LI66_RS12930,SR65_RS24380,SR75_RS06455,SR76_RS21810,SR68_RS11630,SR69_RS15050
2849,LI62_RS14625,LI63_RS05435,LI64_RS12675,LI65_RS12065,LI66_RS12935,SR65_RS24390,SR75_RS06460,SR76_RS21815,SR68_RS11635,SR69_RS15045
2850,LI62_RS14630,LI63_RS05430,LI64_RS12680,LI65_RS12060,LI66_RS12940,SR65_RS24395,SR75_RS06465,SR76_RS21820,SR68_RS11640,SR69_RS15040
2851,LI62_RS14635,LI63_RS05425,LI64_RS12685,LI65_RS12055,LI66_RS12945,SR65_RS24400,SR75_RS06470,SR76_RS21825,SR68_RS11645,SR69_RS15035
2852,LI62_RS14640,LI63_RS05420,LI64_RS12690,LI65_RS12050,LI66_RS12950,SR65_RS24405,SR75_RS06475,SR76_RS21830,SR68_RS11650,SR69_RS15030
2853,LI62_RS14645,LI63_RS05415,LI64_RS12695,LI65_RS12045,LI66_RS12955,SR65_RS24410,SR75_RS06480,SR76_RS21835,SR68_RS11655,SR69_RS15025
2854,LI62_RS14650,LI63_RS05410,LI64_RS12700,LI65_RS12040,LI66_RS12960,SR65_RS24415,SR75_RS06485,SR76_RS21840,SR68_RS11660,SR69_RS15020
2855,LI62_RS14655,LI63_RS05405,LI64_RS12705,LI65_RS12035,LI66_RS12965,SR75_RS06490,SR76_RS21845,SR68_RS11665,SR69_RS15015,
2856,LI62_RS14660,LI63_RS05400,LI64_RS12710,LI65_RS12030,LI66_RS12970,SR65_RS24425,SR75_RS06495,SR76_RS21850,SR68_RS11670,SR69_RS15010
2857,LI62_RS14665,LI63_RS05395,LI64_RS12715,LI65_RS12025,LI66_RS12975,SR65_RS24430,SR75_RS06500,SR76_RS21855,SR68_RS11675,SR69_RS15005
2858,LI62_RS14670,LI63_RS05390,LI64_RS12720,LI65_RS12020,LI66_RS12980,SR65_RS24435,SR75_RS06505,SR76_RS21860,SR68_RS11680,SR69_RS15000
2859,LI62_RS14675,LI63_RS05385,LI64_RS12725,LI65_RS12015,LI66_RS12985,SR65_RS24440,SR75_RS06510,SR76_RS21865,SR68_RS11685,SR69_RS14995
2860,LI62_RS14680,LI63_RS05380,LI64_RS12730,LI65_RS12010,LI66_RS12990,SR65_RS24445,SR75_RS06515,SR76_RS21870,SR68_RS11690,SR69_RS14990
2861,LI62_RS14685,LI63_RS05375,LI64_RS12735,LI65_RS12005,LI66_RS12995,SR65_RS24450,SR75_RS06520,SR76_RS21875,SR68_RS11695,SR69_RS14985
2862,LI62_RS14690,LI63_RS05370,LI64_RS12740,LI65_RS12000,LI66_RS13000,SR65_RS24455,SR75_RS06525,SR76_RS21880,SR68_RS11700,SR69_RS14980
2863,LI62_RS14695,LI63_RS05365,LI64_RS12745,LI65_RS11995,LI66_RS13005,SR65_RS24460,SR75_RS06530,SR76_RS21885,SR68_RS11705,SR69_RS14975
2864,LI62_RS14700,LI63_RS05360,LI64_RS12750,LI65_RS11990,LI66_RS13010,SR65_RS24465,SR75_RS06535,SR76_RS21890,SR68_RS11710,SR69_RS14970
2865,LI62_RS14705,LI63_RS05355,LI64_RS12755,LI65_RS11985,LI66_RS13015,SR65_RS24470,SR75_RS06540,SR76_RS21895,SR68_RS11715,SR69_RS14965
2866,LI62_RS14710,LI63_RS05350,LI64_RS12760,LI65_RS11980,LI66_RS13020,SR65_RS24475,SR75_RS06545,SR76_RS21900,SR68_RS11720,SR69_RS14960
2867,LI62_RS14715,LI63_RS05345,LI64_RS12765,LI65_RS11975,LI66_RS13025,SR65_RS24480,SR75_RS06550,SR76_RS21905,SR68_RS11725,SR69_RS14955
2868,LI62_RS14720,LI63_RS05340,LI64_RS12770,LI65_RS11970,LI66_RS13030,SR65_RS24485,SR75_RS06555,SR76_RS21910,SR68_RS11730,SR69_RS14950
2869,LI62_RS14725,LI63_RS05335,LI64_RS12775,LI65_RS11965,LI66_RS13035,SR65_RS24490,SR75_RS06560,SR76_RS21915,SR68_RS11735,SR69_RS14945
2870,LI62_RS14730,LI63_RS05330,LI64_RS12780,LI65_RS11960,LI66_RS13040,SR65_RS24495,SR75_RS06565,SR76_RS21920,SR68_RS11740,SR69_RS14120
2871,LI62_RS14735,LI63_RS05325,LI64_RS12785,LI65_RS11955,LI66_RS13045,SR65_RS24500,SR75_RS06570,SR76_RS21925,SR68_RS11745,SR69_RS14125
2872,LI62_RS14740,LI63_RS05320,LI64_RS12790,LI65_RS11950,LI66_RS13050,SR65_RS24505,SR75_RS06575,SR76_RS21930,SR68_RS11750,SR69_RS14130
2873,LI62_RS14745,LI63_RS05315,LI64_RS12795,LI65_RS11945,LI66_RS13055,SR65_RS24510,SR75_RS06580,SR76_RS21935,SR68_RS11755,SR69_RS14135
2874,LI62_RS14750,LI63_RS05310,LI64_RS12800,LI65_RS11940,LI66_RS13060,SR65_RS24515,SR75_RS06585,SR76_RS21940,SR68_RS11760,SR69_RS14140
2875,LI62_RS14755,LI63_RS05305,LI64_RS12805,LI65_RS11935,LI66_RS13065,SR65_RS24520,SR75_RS06590,SR76_RS21945,SR68_RS11765,SR69_RS14145
2876,LI62_RS14760,LI63_RS05300,LI64_RS12810,LI65_RS11930,SR65_RS24525,SR75_RS06595,SR76_RS21950,SR68_RS11770,SR69_RS14150,
2877,LI62_RS14765,LI63_RS05295,LI64_RS12815,LI65_RS11925,LI66_RS13075,SR65_RS24530,SR75_RS06600,SR76_RS21955,SR68_RS11775,SR69_RS14155
2878,LI62_RS14770,LI63_RS05290,LI64_RS12820,LI65_RS11920,LI66_RS13080,SR65_RS24535,SR75_RS06605,SR76_RS21960,SR68_RS11780,SR69_RS14160
2879,LI62_RS14775,LI63_RS05285,LI64_RS12825,LI65_RS11915,LI66_RS13085,SR65_RS24540,SR75_RS06610,SR76_RS21965,SR68_RS11785,SR69_RS14165
2880,LI62_RS14780,LI63_RS05280,LI64_RS12830,LI65_RS11910,LI66_RS13090,SR65_RS24545,SR75_RS06615,SR76_RS21970,SR68_RS11790,SR69_RS14170
2881,LI62_RS14785,LI63_RS05275,LI64_RS12835,LI65_RS11905,LI66_RS13095,SR65_RS24550,SR75_RS06620,SR76_RS21975,SR68_RS11795,SR69_RS14175
2882,LI62_RS14790,LI63_RS05270,LI64_RS12840,LI65_RS11900,LI66_RS13100,SR65_RS24555,SR75_RS06625,SR76_RS21980,SR68_RS11800,SR69_RS14180
2883,LI62_RS14795,LI63_RS05265,LI64_RS12845,LI65_RS11895,LI66_RS13105,SR65_RS24560,SR75_RS06630,SR76_RS21985,SR68_RS11805,SR69_RS14185
2884,LI62_RS14800,LI63_RS05260,LI64_RS12850,LI65_RS11890,LI66_RS13110,SR65_RS24565,SR75_RS06635,SR76_RS21990,SR68_RS11810,SR69_RS14190
2885,LI62_RS14805,LI63_RS05255,LI64_RS12855,LI65_RS11885,LI66_RS13115,SR65_RS24570,SR75_RS06640,SR76_RS21995,SR68_RS11815,SR69_RS14195
2886,LI62_RS14810,LI63_RS05250,LI64_RS12860,LI65_RS11880,LI66_RS13120,SR65_RS24575,SR75_RS06645,SR76_RS22000,SR68_RS11820,SR69_RS14200
2887,LI62_RS14815,LI63_RS05245,LI64_RS12865,LI65_RS11875,LI66_RS13125,SR65_RS24585,SR75_RS06650,SR76_RS22005,SR68_RS11825,SR69_RS14205
2888,LI62_RS14820,LI63_RS05240,LI64_RS12870,LI65_RS11870,LI66_RS13130,SR65_RS24590,SR75_RS06655,SR76_RS22010,SR68_RS11830,SR69_RS14210
2889,LI62_RS14825,LI63_RS05235,LI64_RS12875,LI65_RS11865,LI66_RS13135,SR65_RS24595,SR75_RS06660,SR76_RS22015,SR68_RS11835,SR69_RS14215
2890,LI62_RS14830,LI63_RS05230,LI64_RS12880,LI65_RS11860,LI66_RS13140,SR65_RS24600,SR75_RS06665,SR76_RS22020,SR68_RS11840,SR69_RS14220
2891,LI62_RS14835,LI63_RS05225,LI64_RS12885,LI65_RS11855,LI66_RS13145,SR65_RS24605,SR75_RS06670,SR76_RS22025,SR68_RS11845,SR69_RS14225
2892,LI62_RS14840,LI63_RS05220,LI64_RS12890,LI65_RS11850,LI66_RS13150,SR65_RS24610,SR75_RS06675,SR76_RS22030,SR68_RS11850,SR69_RS14230
2893,LI62_RS14845,LI63_RS05215,LI64_RS12895,LI65_RS11845,LI66_RS13155,SR65_RS24615,SR75_RS06680,SR76_RS22035,SR68_RS11855,SR69_RS14235
2894,LI62_RS14850,LI63_RS05210,LI64_RS12900,LI65_RS11840,LI66_RS13160,SR65_RS24620,SR75_RS06685,SR76_RS22040,SR68_RS11860,SR69_RS14240
2895,LI62_RS14855,LI63_RS05205,LI64_RS12905,LI65_RS11835,LI66_RS13165,SR65_RS24625,SR75_RS06690,SR76_RS22045,SR68_RS11865,SR69_RS14245
2896,LI62_RS14860,LI63_RS05200,LI64_RS12910,LI65_RS11830,LI66_RS13170,SR65_RS24630,SR75_RS06695,SR76_RS22050,SR68_RS11870,SR69_RS14250
2897,LI62_RS14865,LI63_RS05195,LI64_RS12915,LI65_RS11825,LI66_RS13175,SR65_RS24635,SR75_RS06700,SR76_RS22055,SR68_RS11875,SR69_RS14255
2898,LI62_RS14870,LI63_RS05190,LI64_RS12920,LI65_RS11820,LI66_RS13180,SR65_RS24640,SR75_RS06705,SR76_RS22060,SR69_RS14260,
2899,LI62_RS14875,LI63_RS05185,LI64_RS12925,LI65_RS11815,LI66_RS13185,SR65_RS24645,SR75_RS06710,SR76_RS22065,SR68_RS11885,SR69_RS14265
2900,LI62_RS14880,LI63_RS05180,LI64_RS12930,LI65_RS11810,LI66_RS13190,SR65_RS24650,SR75_RS06715,SR76_RS22070,SR68_RS11890,SR69_RS14270
2901,LI62_RS14885,LI63_RS05175,LI64_RS12935,LI65_RS11805,LI66_RS13195,SR65_RS24655,SR75_RS06720,SR76_RS22075,SR68_RS11895,SR69_RS14275
2902,LI62_RS14890,LI63_RS05170,LI64_RS12940,LI65_RS11800,SR75_RS06725,SR68_RS11900,SR69_RS14280,,,
2903,LI62_RS14895,LI63_RS05165,LI64_RS12945,LI65_RS11745,LI66_RS13555,SR65_RS24665,SR75_RS06730,SR76_RS11700,SR68_RS11905,SR69_RS14285
2904,LI62_RS14900,LI63_RS05160,LI64_RS12950,LI65_RS11740,LI66_RS13560,SR65_RS24670,SR75_RS06735,SR76_RS11705,SR68_RS11910,SR69_RS14290
2905,LI62_RS14905,LI63_RS05155,LI64_RS12955,LI65_RS11735,LI66_RS13565,SR65_RS24675,SR75_RS06740,SR76_RS11710,SR68_RS11915,SR69_RS14295
2906,LI62_RS14910,LI63_RS05150,LI64_RS12960,LI65_RS11730,LI66_RS13570,SR65_RS24680,SR75_RS06745,SR76_RS11715,SR68_RS11920,SR69_RS14300
2907,LI62_RS14915,LI63_RS05145,LI64_RS12965,LI65_RS11725,LI66_RS13575,SR65_RS24685,SR75_RS06750,SR76_RS11720,SR68_RS11925,SR69_RS14305
2908,LI62_RS14920,LI63_RS05140,LI64_RS12970,LI65_RS11720,LI66_RS13580,SR65_RS24690,SR75_RS06755,SR76_RS11725,SR68_RS11930,SR69_RS14310
